callback,npu_id=0,curr_cycle=25165,node_id=300,node_name=COMM_RECV_NODE_BCKWD_iter0_b4_dp0pp0tp0
callback,npu_id=1,curr_cycle=25165,node_id=502,node_name=COMM_RECV_NODE_FWD_iter0_b4_dp0pp1tp0
callback,npu_id=2,curr_cycle=25165,node_id=1104,node_name=COMM_RECV_NODE_BCKWD_iter0_b4_dp1pp0tp0
callback,npu_id=3,curr_cycle=25165,node_id=1306,node_name=COMM_RECV_NODE_FWD_iter0_b4_dp1pp1tp0
issue,npu_id=0,curr_cycle=30198,node_id=350,node_name=COMM_RECV_NODE_BCKWD_iter0_b6_dp0pp0tp0
issue,npu_id=1,curr_cycle=30198,node_id=552,node_name=COMM_RECV_NODE_FWD_iter0_b6_dp0pp1tp0
issue,npu_id=2,curr_cycle=30198,node_id=1154,node_name=COMM_RECV_NODE_BCKWD_iter0_b6_dp1pp0tp0
issue,npu_id=3,curr_cycle=30198,node_id=1356,node_name=COMM_RECV_NODE_FWD_iter0_b6_dp1pp1tp0
callback,npu_id=0,curr_cycle=30198,node_id=325,node_name=COMM_RECV_NODE_BCKWD_iter0_b5_dp0pp0tp0
callback,npu_id=1,curr_cycle=30198,node_id=527,node_name=COMM_RECV_NODE_FWD_iter0_b5_dp0pp1tp0
callback,npu_id=2,curr_cycle=30198,node_id=1129,node_name=COMM_RECV_NODE_BCKWD_iter0_b5_dp1pp0tp0
callback,npu_id=3,curr_cycle=30198,node_id=1331,node_name=COMM_RECV_NODE_FWD_iter0_b5_dp1pp1tp0
issue,npu_id=0,curr_cycle=35231,node_id=375,node_name=COMM_RECV_NODE_BCKWD_iter0_b7_dp0pp0tp0
issue,npu_id=1,curr_cycle=35231,node_id=577,node_name=COMM_RECV_NODE_FWD_iter0_b7_dp0pp1tp0
issue,npu_id=2,curr_cycle=35231,node_id=1179,node_name=COMM_RECV_NODE_BCKWD_iter0_b7_dp1pp0tp0
issue,npu_id=3,curr_cycle=35231,node_id=1381,node_name=COMM_RECV_NODE_FWD_iter0_b7_dp1pp1tp0
callback,npu_id=0,curr_cycle=35231,node_id=350,node_name=COMM_RECV_NODE_BCKWD_iter0_b6_dp0pp0tp0
callback,npu_id=1,curr_cycle=35231,node_id=552,node_name=COMM_RECV_NODE_FWD_iter0_b6_dp0pp1tp0
callback,npu_id=2,curr_cycle=35231,node_id=1154,node_name=COMM_RECV_NODE_BCKWD_iter0_b6_dp1pp0tp0
callback,npu_id=3,curr_cycle=35231,node_id=1356,node_name=COMM_RECV_NODE_FWD_iter0_b6_dp1pp1tp0
callback,npu_id=0,curr_cycle=40264,node_id=375,node_name=COMM_RECV_NODE_BCKWD_iter0_b7_dp0pp0tp0
callback,npu_id=1,curr_cycle=40264,node_id=577,node_name=COMM_RECV_NODE_FWD_iter0_b7_dp0pp1tp0
callback,npu_id=2,curr_cycle=40264,node_id=1179,node_name=COMM_RECV_NODE_BCKWD_iter0_b7_dp1pp0tp0
callback,npu_id=3,curr_cycle=40264,node_id=1381,node_name=COMM_RECV_NODE_FWD_iter0_b7_dp1pp1tp0
issue,npu_id=0,curr_cycle=14431090114,node_id=1,node_name=COMP_NODE_FWD_iter0_b0_ffwd_compute
issue,npu_id=2,curr_cycle=14431090114,node_id=805,node_name=COMP_NODE_FWD_iter0_b0_ffwd_compute
callback,npu_id=0,curr_cycle=14431090114,node_id=0,node_name=COMP_NODE_FWD_iter0_b0_attention_compute
callback,npu_id=2,curr_cycle=14431090114,node_id=804,node_name=COMP_NODE_FWD_iter0_b0_attention_compute
issue,npu_id=1,curr_cycle=14431095147,node_id=404,node_name=COMP_NODE_FWD_iter0_b0_ffwd_compute
issue,npu_id=3,curr_cycle=14431095147,node_id=1208,node_name=COMP_NODE_FWD_iter0_b0_ffwd_compute
callback,npu_id=1,curr_cycle=14431095147,node_id=403,node_name=COMP_NODE_FWD_iter0_b0_attention_compute
callback,npu_id=3,curr_cycle=14431095147,node_id=1207,node_name=COMP_NODE_FWD_iter0_b0_attention_compute
issue,npu_id=0,curr_cycle=41918880808,node_id=2,node_name=COMP_NODE_FWD_iter0_b0_attention_compute
issue,npu_id=2,curr_cycle=41918880808,node_id=806,node_name=COMP_NODE_FWD_iter0_b0_attention_compute
callback,npu_id=0,curr_cycle=41918880808,node_id=1,node_name=COMP_NODE_FWD_iter0_b0_ffwd_compute
callback,npu_id=2,curr_cycle=41918880808,node_id=805,node_name=COMP_NODE_FWD_iter0_b0_ffwd_compute
issue,npu_id=1,curr_cycle=41918885841,node_id=405,node_name=COMP_NODE_FWD_iter0_b0_attention_compute
issue,npu_id=3,curr_cycle=41918885841,node_id=1209,node_name=COMP_NODE_FWD_iter0_b0_attention_compute
callback,npu_id=1,curr_cycle=41918885841,node_id=404,node_name=COMP_NODE_FWD_iter0_b0_ffwd_compute
callback,npu_id=3,curr_cycle=41918885841,node_id=1208,node_name=COMP_NODE_FWD_iter0_b0_ffwd_compute
issue,npu_id=0,curr_cycle=56349970922,node_id=3,node_name=COMP_NODE_FWD_iter0_b0_ffwd_compute
issue,npu_id=2,curr_cycle=56349970922,node_id=807,node_name=COMP_NODE_FWD_iter0_b0_ffwd_compute
callback,npu_id=0,curr_cycle=56349970922,node_id=2,node_name=COMP_NODE_FWD_iter0_b0_attention_compute
callback,npu_id=2,curr_cycle=56349970922,node_id=806,node_name=COMP_NODE_FWD_iter0_b0_attention_compute
issue,npu_id=1,curr_cycle=56349975955,node_id=406,node_name=COMP_NODE_FWD_iter0_b0_ffwd_compute
issue,npu_id=3,curr_cycle=56349975955,node_id=1210,node_name=COMP_NODE_FWD_iter0_b0_ffwd_compute
callback,npu_id=1,curr_cycle=56349975955,node_id=405,node_name=COMP_NODE_FWD_iter0_b0_attention_compute
callback,npu_id=3,curr_cycle=56349975955,node_id=1209,node_name=COMP_NODE_FWD_iter0_b0_attention_compute
issue,npu_id=0,curr_cycle=83837761616,node_id=4,node_name=COMP_NODE_FWD_iter0_b0_attention_compute
issue,npu_id=2,curr_cycle=83837761616,node_id=808,node_name=COMP_NODE_FWD_iter0_b0_attention_compute
callback,npu_id=0,curr_cycle=83837761616,node_id=3,node_name=COMP_NODE_FWD_iter0_b0_ffwd_compute
callback,npu_id=2,curr_cycle=83837761616,node_id=807,node_name=COMP_NODE_FWD_iter0_b0_ffwd_compute
issue,npu_id=1,curr_cycle=83837766649,node_id=407,node_name=COMP_NODE_FWD_iter0_b0_attention_compute
issue,npu_id=3,curr_cycle=83837766649,node_id=1211,node_name=COMP_NODE_FWD_iter0_b0_attention_compute
callback,npu_id=1,curr_cycle=83837766649,node_id=406,node_name=COMP_NODE_FWD_iter0_b0_ffwd_compute
callback,npu_id=3,curr_cycle=83837766649,node_id=1210,node_name=COMP_NODE_FWD_iter0_b0_ffwd_compute
issue,npu_id=0,curr_cycle=98268851730,node_id=5,node_name=COMP_NODE_FWD_iter0_b0_ffwd_compute
issue,npu_id=2,curr_cycle=98268851730,node_id=809,node_name=COMP_NODE_FWD_iter0_b0_ffwd_compute
callback,npu_id=0,curr_cycle=98268851730,node_id=4,node_name=COMP_NODE_FWD_iter0_b0_attention_compute
callback,npu_id=2,curr_cycle=98268851730,node_id=808,node_name=COMP_NODE_FWD_iter0_b0_attention_compute
issue,npu_id=1,curr_cycle=98268856763,node_id=408,node_name=COMP_NODE_FWD_iter0_b0_ffwd_compute
issue,npu_id=3,curr_cycle=98268856763,node_id=1212,node_name=COMP_NODE_FWD_iter0_b0_ffwd_compute
callback,npu_id=1,curr_cycle=98268856763,node_id=407,node_name=COMP_NODE_FWD_iter0_b0_attention_compute
callback,npu_id=3,curr_cycle=98268856763,node_id=1211,node_name=COMP_NODE_FWD_iter0_b0_attention_compute
issue,npu_id=0,curr_cycle=125756642424,node_id=6,node_name=COMP_NODE_FWD_iter0_b0_attention_compute
issue,npu_id=2,curr_cycle=125756642424,node_id=810,node_name=COMP_NODE_FWD_iter0_b0_attention_compute
